date,team,carm_post,carm_pre,carm_prob,elo_post,elo_pre,elo_prob,margin,score,won,make,won_prior,carm_prior,conference,margin_prior,score_prior
2018-02-05,LAC,1544.447314,1542.238179,0.769348041,1548.066029,1545.906986,0.773886878,3,104,Yes,n,Yes,278.84052,West,10,113
2018-02-09,LAC,1558.912181,1544.447314,0.432137308,1562.08155,1548.066029,0.445473069,13,108,Yes,n,Yes,34.651357,West,3,104
2018-02-10,LAC,1550.189509,1558.912181,0.365157814,1552.816097,1562.08155,0.383879119,-14,98,No,n,No,119.996952,West,13,108
2018-02-12,LAC,1558.454989,1550.189509,0.636458991,1561.512545,1552.816097,0.620810043,13,114,Yes,n,No,166.229255,West,-14,98
2018-02-14,LAC,1572.565152,1558.454989,0.370313972,1575.5266,1561.512545,0.373373714,10,129,Yes,n,Yes,7.859415,West,13,114
2018-02-22,LAC,1569.272062,1572.565152,0.228774501,1571.908372,1575.5266,0.248169107,-7,127,No,n,Yes,292.087218,West,10,129
2018-02-23,LAC,1576.025832,1569.272062,0.664248586,1577.077591,1571.908372,0.732429849,11,128,Yes,n,No,145.970013,West,-7,127
2018-02-27,LAC,1583.033062,1576.025832,0.341197432,1583.386984,1577.077591,0.388330157,2,122,Yes,n,Yes,-25.545432,West,11,128
2018-02-28,LAC,1575.924168,1583.033062,0.320406426,1573.508932,1583.386984,0.420956129,-13,92,No,n,No,-122.092072,West,2,122
2018-03-02,LAC,1580.830072,1575.924168,0.833809766,1578.68656,1573.508932,0.825742415,23,128,Yes,n,Yes,53.664245,West,-13,92
2018-03-04,LAC,1581.976479,1580.830072,0.870340752,1579.868806,1578.68656,0.866749605,3,123,Yes,n,Yes,122.961682,West,23,128
2018-03-06,LAC,1571.828133,1581.976479,0.656240874,1569.632309,1579.868806,0.660174024,-5,116,No,n,No,97.016473,West,3,123
2018-03-09,LAC,1579.081266,1571.828133,0.687192781,1577.04181,1569.632309,0.681503433,14,116,Yes,n,Yes,100.517852,West,-5,116
2018-03-10,LAC,1581.191987,1579.081266,0.855087415,1579.033759,1577.04181,0.862331286,8,113,Yes,n,Yes,-69.978261,West,14,116
2018-03-13,LAC,1586.148771,1581.191987,0.65160517,1584.408171,1579.033759,0.627336814,6,112,Yes,n,No,221.688031,West,8,113
2018-03-15,LAC,1584.413759,1586.148771,0.152635968,1582.528476,1584.408171,0.163807021,-5,96,No,n,Yes,-33.182431,West,6,112
2018-03-16,LAC,1579.810537,1584.413759,0.285771718,1576.324426,1582.528476,0.367449538,-8,113,No,n,No,-3.738017,West,-5,96
2018-03-18,LAC,1563.331886,1579.810537,0.624790731,1561.778373,1576.324426,0.570247626,-13,109,No,n,No,-116.925549,West,-8,113
2018-03-20,LAC,1555.393384,1563.331886,0.337531164,1552.95428,1561.778373,0.36868062,-14,109,No,n,No,-280.454648,West,-13,109
2018-03-21,LAC,1566.590619,1555.393384,0.379846028,1562.813081,1552.95428,0.435262591,7,127,Yes,n,No,-43.983453,West,-14,109
2018-03-23,LAC,1561.046009,1566.590619,0.41315347,1557.715398,1562.813081,0.385628435,-5,104,No,n,Yes,-86.504319,West,7,127
2018-03-25,LAC,1582.971835,1561.046009,0.197972072,1579.69,1557.715398,0.197020465,11,117,Yes,n,Yes,122.182787,West,-5,104
2018-03-27,LAC,1586.947332,1582.971835,0.730910534,1583.631145,1579.69,0.732904856,7,105,Yes,n,Yes,31.298276,West,11,117
2018-03-28,LAC,1591.97632,1586.947332,0.750788752,1587.603457,1583.631145,0.796886949,12,111,Yes,n,No,126.192078,West,7,105
2018-03-30,LAC,1586.233117,1591.97632,0.324981701,1582.137082,1587.603457,0.311705008,-9,96,No,n,No,-20.039873,West,12,111
2018-04-01,LAC,1574.085145,1586.233117,0.656848324,1570.195133,1582.137082,0.649087076,-7,104,No,n,No,-116.915191,West,-9,96
2018-04-03,LAC,1578.2152,1574.085145,0.608078385,1574.395166,1570.195133,0.602628631,3,113,Yes,n,Yes,-80.51727,West,-7,104
2018-04-05,LAC,1571.475479,1578.2152,0.225459257,1566.894261,1574.395166,0.247316297,-22,95,No,n,Yes,29.785752,West,3,113
2018-04-07,LAC,1548.71904,1571.475479,0.655448827,1544.816433,1566.894261,0.641740486,-19,115,No,n,No,130.999282,West,-22,95
2018-04-09,LAC,1532.901675,1548.71904,0.606611052,1528.448006,1544.816433,0.62179566,-13,100,No,n,No,94.622647,West,-19,115
2018-12-02,LAC,1564.568496,1570.525068,0.47695843,1587.685951,1594.14454,0.508265127,-4,110,No,y,Yes,88.480742,West,-13,100
2018-12-03,LAC,1571.971849,1564.568496,0.382103539,1594.730138,1587.685951,0.40403108,3,129,Yes,y,No,182.79944,West,-4,110
2018-12-05,LAC,1562.643784,1571.971849,0.459561556,1583.346852,1594.730138,0.537120638,-10,86,No,y,No,145.848348,West,3,129
2018-12-08,LAC,1525.800106,1562.643784,0.81213519,1547.385333,1583.346852,0.80183628,-23,98,No,y,Yes,-254.287113,West,-10,86
2018-12-10,LAC,1529.203603,1525.800106,0.699352572,1550.181562,1547.385333,0.745855244,4,123,Yes,y,No,6.882308,West,-23,98
2018-12-11,LAC,1516.223567,1529.203603,0.373551592,1530.593106,1550.181562,0.520073171,-24,99,No,y,No,76.232147,West,4,123
2018-12-13,LAC,1496.121576,1516.223567,0.406686951,1510.244687,1530.593106,0.410756994,-38,87,No,y,No,-74.622635,West,-24,99
2018-12-15,LAC,1492.79194,1496.121576,0.248418909,1507.146414,1510.244687,0.233438425,-6,104,No,y,No,-21.947552,West,-38,87
2018-12-17,LAC,1485.546449,1492.79194,0.555180303,1499.463914,1507.146414,0.580094914,-4,127,No,y,No,74.653826,West,-6,104
2018-12-20,LAC,1489.70342,1485.546449,0.644232729,1503.275486,1499.463914,0.669160994,4,125,Yes,y,Yes,67.041674,West,-4,127
2018-12-22,LAC,1508.717085,1489.70342,0.453566302,1521.428223,1503.275486,0.472607816,21,132,Yes,y,No,-4.039899,West,4,125
2018-12-23,LAC,1507.121337,1508.717085,0.197326251,1519.53614,1521.428223,0.22884774,-2,127,No,y,Yes,-78.260339,West,21,132
2018-12-26,LAC,1512.810976,1507.121337,0.677574933,1524.946597,1519.53614,0.690996117,9,127,Yes,y,No,-224.557589,West,-2,127
2018-12-28,LAC,1529.492441,1512.810976,0.321269113,1542.157702,1524.946597,0.306942573,11,118,Yes,y,Yes,9.325158,West,9,127
2018-12-29,LAC,1514.739492,1529.492441,0.623095261,1527.427831,1542.157702,0.622396871,-11,111,No,y,Yes,-273.631661,West,11,118
2019-01-01,LAC,1506.06833,1514.739492,0.546229333,1518.248904,1527.427831,0.570197309,-6,113,No,y,No,-271.432623,West,-11,111
2019-01-04,LAC,1513.655852,1506.06833,0.611399874,1525.118986,1518.248904,0.642103761,10,121,Yes,y,Yes,50.347935,West,-6,113
2019-01-06,LAC,1518.265895,1513.655852,0.744817937,1529.313234,1525.118986,0.764800026,10,106,Yes,y,Yes,-157.099801,West,10,121
2019-01-08,LAC,1526.106362,1518.265895,0.719538201,1536.921849,1529.313234,0.726644735,19,128,Yes,y,Yes,-65.445881,West,10,106
2019-01-10,LAC,1519.634271,1526.106362,0.223927073,1528.957385,1536.921849,0.267815912,-21,100,No,y,No,-25.468007,West,19,128
2019-01-12,LAC,1507.795927,1519.634271,0.726757502,1516.515998,1528.957385,0.749389727,-5,104,No,y,No,33.504054,West,-21,100
2019-01-14,LAC,1499.684259,1507.795927,0.603765243,1508.326297,1516.515998,0.607983733,-4,117,No,y,No,-44.839938,West,-5,104
2019-01-16,LAC,1482.593656,1499.684259,0.516806806,1491.042316,1508.326297,0.521326819,-20,109,No,y,No,-64.480601,West,-4,117
2019-01-18,LAC,1472.517888,1482.593656,0.357687195,1479.312447,1491.042316,0.405543735,-18,94,No,y,Yes,-114.837448,West,-20,109
2019-01-20,LAC,1488.788274,1472.517888,0.244480877,1495.603806,1479.312447,0.243899628,8,103,Yes,y,Yes,-151.800644,West,-18,94
2019-01-22,LAC,1480.943107,1488.788274,0.445239896,1489.049952,1495.603806,0.384517961,-8,98,No,y,Yes,-203.752774,West,8,103
2019-01-23,LAC,1500.054892,1480.943107,0.284201925,1505.899635,1489.049952,0.341879821,12,111,Yes,y,Yes,-54.081788,West,-8,98
2019-01-25,LAC,1504.530279,1500.054892,0.653910375,1510.152806,1505.899635,0.668381735,5,106,Yes,y,Yes,28.049907,West,12,111
2019-01-27,LAC,1511.645343,1504.530279,0.6922406,1517.022176,1510.152806,0.701280106,14,122,Yes,y,No,190.942892,West,5,106
2019-01-28,LAC,1499.048828,1511.645343,0.754994016,1503.135056,1517.022176,0.798154391,-5,118,No,y,No,112.179952,West,14,122
2019-01-31,LAC,1491.495217,1499.048828,0.626857489,1494.849134,1503.135056,0.668718231,-3,120,No,y,Yes,-295.219291,West,-5,118
2019-02-02,LAC,1504.848257,1491.495217,0.394822257,1507.449848,1494.849134,0.420087201,10,111,Yes,y,Yes,-297.728124,West,-3,120
2019-02-03,LAC,1500.770088,1504.848257,0.164164263,1501.610227,1507.449848,0.22470385,-18,103,No,y,Yes,-106.095639,West,10,111
2019-03-08,LAC,1549.758112,1543.518192,0.630787809,1546.227993,1538.657125,0.567362289,8,118,Yes,y,Yes,133.334786,West,-18,103
2019-03-11,LAC,1568.115027,1549.758112,0.516785762,1563.534919,1546.227993,0.53886649,25,140,Yes,y,Yes,120.612848,West,8,118
2019-03-12,LAC,1550.827726,1568.115027,0.507808576,1543.370907,1563.534919,0.571189969,-21,104,No,y,No,-1.194119,West,25,140
2019-03-15,LAC,1552.731643,1550.827726,0.858492631,1545.371058,1543.370907,0.852182684,7,128,Yes,y,No,2.741143,West,-21,104
2019-03-17,LAC,1554.772515,1552.731643,0.784671973,1547.949903,1545.371058,0.736425851,3,119,Yes,y,No,102.325144,West,7,128
2019-03-19,LAC,1559.014705,1554.772515,0.694408961,1553.406559,1547.949903,0.622620629,6,115,Yes,y,Yes,-37.7808,West,3,119
2019-03-22,LAC,1562.071086,1559.014705,0.655458845,1556.620526,1553.406559,0.640688094,2,110,Yes,y,Yes,90.707591,West,6,115
2019-03-24,LAC,1566.246909,1562.071086,0.777427041,1561.112788,1556.620526,0.762889503,11,124,Yes,y,Yes,47.410329,West,2,110
2019-03-26,LAC,1578.26546,1566.246909,0.464924512,1573.282029,1561.112788,0.459799058,11,122,Yes,y,Yes,-238.409145,West,11,124
2019-03-28,LAC,1574.482632,1578.26546,0.215055407,1569.391501,1573.282029,0.220365849,-10,118,No,y,Yes,-218.863179,West,11,122
2019-03-30,LAC,1578.085194,1574.482632,0.876881134,1573.229393,1569.391501,0.869760585,24,132,Yes,y,No,99.280304,West,-10,118
2019-03-31,LAC,1583.115795,1578.085194,0.795813257,1577.997069,1573.229393,0.80516107,17,113,Yes,y,Yes,-121.98418,West,24,132
2015-12-01,LAL,1269.755254,1279.297692,0.426830432,1292.215886,1301.777995,0.427543827,-12,91,No,n,No,-172.47903,West,17,113
2015-12-02,LAL,1284.097832,1269.755254,0.145308161,1306.388691,1292.215886,0.149828737,4,108,Yes,n,Yes,-529.66742,West,-12,91
2015-12-04,LAL,1282.049629,1284.097832,0.108094291,1304.071466,1306.388691,0.120660233,-13,87,No,n,Yes,-259.554272,West,4,108
2015-12-06,LAL,1278.329816,1282.049629,0.141938077,1300.079268,1304.071466,0.151091577,-20,91,No,n,No,-62.225722,West,-13,87
2015-12-07,LAL,1277.259756,1278.329816,0.074241153,1298.341316,1300.079268,0.114636124,-9,93,No,n,Yes,-259.983297,West,-20,91
2015-12-09,LAL,1275.749949,1277.259756,0.219670567,1296.534212,1298.341316,0.256593428,-1,122,No,n,No,-50.148914,West,-9,93
2015-12-11,LAL,1274.715253,1275.749949,0.042350349,1295.302055,1296.534212,0.049620531,-22,87,No,n,Yes,-28.59504,West,-1,122
2015-12-12,LAL,1271.191023,1274.715253,0.106959931,1290.512273,1295.302055,0.140514845,-29,97,No,n,No,-136.424729,West,-22,87
2015-12-15,LAL,1289.273746,1271.191023,0.429713834,1307.926957,1290.512273,0.445640277,18,113,Yes,n,Yes,-268.943751,West,-29,97
2015-12-17,LAL,1279.00411,1289.273746,0.341987059,1296.499939,1307.926957,0.37381232,-20,87,No,n,No,-201.679168,West,18,113
2015-12-19,LAL,1277.184844,1279.00411,0.047672388,1293.499843,1296.499939,0.074905161,-40,78,No,n,No,-257.85455,West,-20,87
2015-12-22,LAL,1289.879651,1277.184844,0.194533697,1305.720264,1293.499843,0.210972258,4,111,Yes,n,Yes,-119.875158,West,-40,78
2015-12-23,LAL,1285.813536,1289.879651,0.107490762,1297.27109,1305.720264,0.20508701,-35,85,No,n,Yes,-292.271658,West,4,111
2015-12-25,LAL,1281.913709,1285.813536,0.220823107,1292.74372,1297.27109,0.251238151,-10,84,No,n,No,-257.927623,West,-35,85
2015-12-27,LAL,1278.301375,1281.913709,0.158307209,1289.484995,1292.74372,0.144537644,-16,96,No,n,Yes,-299.117425,West,-10,84
2015-12-28,LAL,1276.825814,1278.301375,0.093534386,1287.194525,1289.484995,0.13840256,-10,98,No,n,Yes,-450.220759,West,-16,96
2015-12-30,LAL,1301.857347,1276.825814,0.082636945,1311.001602,1287.194525,0.096493344,8,112,Yes,n,Yes,-198.197545,West,-10,98
2016-01-01,LAL,1307.033583,1301.857347,0.702381854,1315.861325,1311.001602,0.717955058,9,93,Yes,n,Yes,-84.20252,West,8,112
2016-01-03,LAL,1320.59644,1307.033583,0.569824848,1331.610611,1315.861325,0.51519773,20,97,Yes,n,Yes,-283.910777,West,9,93
2016-01-05,LAL,1317.040004,1320.59644,0.132344093,1328.68038,1331.610611,0.111397984,-21,88,No,n,Yes,-189.804614,West,20,97
2016-01-07,LAL,1315.316818,1317.040004,0.185764773,1326.787926,1328.68038,0.201622911,-3,115,No,n,No,-212.906128,West,-21,88
2016-01-08,LAL,1313.814642,1315.316818,0.147690939,1324.212247,1326.787926,0.236757109,-4,113,No,n,No,-291.332043,West,-3,115
2016-01-10,LAL,1303.310293,1313.814642,0.461135701,1315.513817,1324.212247,0.395748623,-12,74,No,n,No,-151.48587,West,-4,113
2016-01-12,LAL,1311.276098,1303.310293,0.40419074,1322.768803,1315.513817,0.444269669,4,95,Yes,n,No,-210.54555,West,-12,74
2016-01-14,LAL,1310.295773,1311.276098,0.045767706,1322.028317,1322.768803,0.035468093,-18,98,No,n,Yes,-412.867048,West,4,95
2016-01-16,LAL,1305.428765,1310.295773,0.149178037,1316.136253,1322.028317,0.176533918,-27,82,No,n,Yes,-369.247486,West,-18,98
2016-01-17,LAL,1298.623388,1305.428765,0.265206043,1307.213849,1316.136253,0.333818305,-17,95,No,n,No,-109.444863,West,-27,82
2016-01-20,LAL,1287.970838,1298.623388,0.363223273,1295.093159,1307.213849,0.404072274,-19,93,No,n,Yes,-378.606155,West,-17,95
2016-01-22,LAL,1285.817178,1287.970838,0.113044826,1293.2557,1295.093159,0.098099366,-13,95,No,n,No,-194.026769,West,-19,93
2016-01-23,LAL,1282.766408,1285.817178,0.126986796,1289.348688,1293.2557,0.158077291,-18,103,No,n,Yes,-111.834148,West,-13,95
2016-01-26,LAL,1280.252975,1282.766408,0.292087829,1286.828435,1289.348688,0.292762248,-2,90,No,n,Yes,-207.261761,West,-18,103
2016-01-28,LAL,1270.624182,1280.252975,0.298156772,1277.044497,1286.828435,0.30223109,-23,91,No,n,No,5.874842,West,-2,90
2016-01-29,LAL,1269.793653,1270.624182,0.050263069,1275.937535,1277.044497,0.065171075,-12,93,No,n,Yes,-278.821035,West,-23,91
2016-01-31,LAL,1259.449327,1269.793653,0.354448016,1264.585688,1275.937535,0.382874128,-19,82,No,n,No,-242.366259,West,-12,93
2016-03-02,LAL,1264.74934,1266.799894,0.125458548,1270.021979,1273.06086,0.177603506,-10,107,No,n,No,-23.85396,West,-19,82
2016-03-04,LAL,1254.686288,1264.74934,0.268674701,1259.410819,1270.021979,0.281146047,-29,77,No,n,No,-257.542744,West,-10,107
2016-03-06,LAL,1299.167072,1254.686288,0.060473559,1302.953853,1259.410819,0.064857567,17,112,Yes,n,Yes,-377.563039,West,-29,77
2016-03-08,LAL,1307.718462,1299.167072,0.548787493,1312.428381,1302.953853,0.510483066,9,107,Yes,n,Yes,-301.74413,West,17,112
2016-03-10,LAL,1303.639383,1307.718462,0.207863521,1308.734543,1312.428381,0.190617799,-12,108,No,n,Yes,-321.067716,West,9,107
2016-03-13,LAL,1298.099641,1303.639383,0.496432581,1302.949334,1308.734543,0.513515223,-3,87,No,n,No,-52.334721,West,-12,108
2016-03-15,LAL,1290.170622,1298.099641,0.449060822,1294.36955,1302.949334,0.478216219,-8,98,No,n,Yes,-246.349923,West,-3,87
2016-03-18,LAL,1279.563941,1290.170622,0.676387185,1285.035498,1294.36955,0.618603834,-5,90,No,n,No,-488.678684,West,-8,98
2016-03-22,LAL,1290.817585,1279.563941,0.377606552,1297.305498,1285.035498,0.338604613,7,107,Yes,n,Yes,-173.345812,West,-5,90
2016-03-23,LAL,1285.241202,1290.817585,0.272339984,1290.107747,1297.305498,0.338147504,-12,107,No,n,Yes,-452.40788,West,7,107
2016-03-25,LAL,1276.117511,1285.241202,0.430415251,1281.731115,1290.107747,0.401472141,-11,105,No,n,No,-151.507669,West,-12,107
2016-03-27,LAL,1268.828903,1276.117511,0.327220045,1274.398921,1281.731115,0.328866279,-13,88,No,n,No,-175.250716,West,-11,105
2016-03-28,LAL,1265.606794,1268.828903,0.070640525,1269.524758,1274.398921,0.102417481,-48,75,No,n,No,-73.548268,West,-13,88
2016-03-30,LAL,1274.569695,1265.606794,0.228997946,1278.494166,1269.524758,0.22867454,2,102,Yes,n,No,-284.342486,West,-48,75
2016-12-29,LAL,1377.172501,1392.629191,0.619264929,1362.477907,1376.730492,0.583668633,-12,89,No,n,No,17.449288,West,2,102
2017-01-01,LAL,1372.754852,1377.172501,0.259921422,1357.962882,1362.477907,0.264832717,-9,114,No,n,No,-18.450532,West,-12,89
2017-01-03,LAL,1390.096074,1372.754852,0.374082657,1375.578714,1357.962882,0.367043234,14,116,Yes,n,Yes,-161.309809,West,-9,114
2017-01-05,LAL,1384.985489,1390.096074,0.294405827,1371.877798,1375.578714,0.22307366,-9,109,No,n,Yes,-331.275376,West,14,116
2017-01-06,LAL,1401.921891,1384.985489,0.566480962,1389.668403,1371.877798,0.548952504,27,127,Yes,n,Yes,63.252667,West,-9,109
2017-01-08,LAL,1411.636522,1401.921891,0.629120658,1400.074785,1389.668403,0.60743786,16,111,Yes,n,Yes,36.485484,West,27,127
2017-01-10,LAL,1393.488491,1411.636522,0.527286904,1382.501012,1400.074785,0.514340149,-21,87,No,n,Yes,-190.276707,West,16,111
2017-01-12,LAL,1390.225557,1393.488491,0.080780509,1379.530534,1382.501012,0.074239368,-40,94,No,n,No,-261.57837,West,-21,87
2017-01-14,LAL,1386.898156,1390.225557,0.147228538,1376.382925,1379.530534,0.140166288,-16,97,No,n,No,-191.787027,West,-40,94
2017-01-15,LAL,1380.22367,1386.898156,0.479598183,1369.040147,1376.382925,0.516819044,-5,97,No,n,No,-159.409902,West,-16,97
2017-01-17,LAL,1370.325135,1380.22367,0.602899763,1360.993398,1369.040147,0.515748187,-6,121,No,n,No,-73.199652,West,-5,97
2017-01-20,LAL,1382.690357,1370.325135,0.475821935,1374.63493,1360.993398,0.435100377,12,108,Yes,n,Yes,-90.774877,West,-6,121
2017-01-22,LAL,1364.6569,1382.690357,0.317165687,1357.327689,1374.63493,0.306324956,-49,73,No,n,Yes,-274.872851,West,12,108
2017-01-25,LAL,1361.513852,1364.6569,0.219704642,1354.461403,1357.327689,0.20276632,-7,98,No,n,Yes,-216.373903,West,-49,73
2017-01-26,LAL,1360.377013,1361.513852,0.083455313,1352.671788,1354.461403,0.125183784,-8,88,No,n,No,-265.978371,West,-7,98
2017-01-31,LAL,1367.830366,1360.377013,0.432867273,1360.316285,1352.671788,0.422039215,4,120,Yes,n,Yes,-423.470242,West,-8,88
2017-02-02,LAL,1365.841913,1367.830366,0.137454553,1358.489434,1360.316285,0.12749564,-8,108,No,n,Yes,-190.053036,West,4,120
2017-02-03,LAL,1364.500552,1365.841913,0.111722985,1356.8848,1358.489434,0.131035147,-6,107,No,n,No,-223.807548,West,-8,108
2017-02-06,LAL,1385.930961,1364.500552,0.277614017,1378.650786,1356.8848,0.270504602,14,121,Yes,n,Yes,-37.523765,West,-6,107
2017-02-08,LAL,1378.759215,1385.930961,0.259839414,1372.106327,1378.650786,0.240136468,-19,102,No,n,Yes,9.337243,West,14,121
2017-02-10,LAL,1394.099545,1378.759215,0.271240028,1387.859526,1372.106327,0.259123796,8,122,Yes,n,Yes,-279.13478,West,-19,102
2017-02-14,LAL,1389.751378,1394.099545,0.529156986,1383.384274,1387.859526,0.54096933,-1,96,No,n,Yes,-256.580428,West,8,122
2017-02-15,LAL,1374.87989,1389.751378,0.327317837,1364.797799,1383.384274,0.394087722,-36,101,No,n,No,10.234574,West,-1,96
2017-02-24,LAL,1370.78328,1374.87989,0.170576247,1360.97611,1364.797799,0.160457535,-17,93,No,n,No,-32.563105,West,-36,101
2017-02-26,LAL,1365.050014,1370.78328,0.201513098,1355.353791,1360.97611,0.198104905,-21,98,No,n,Yes,-85.11611,West,-17,93
2017-02-28,LAL,1358.368888,1365.050014,0.479975563,1348.80147,1355.353791,0.472627972,-5,104,No,n,No,-79.059061,West,-21,98
2017-03-03,LAL,1348.352265,1358.368888,0.334905493,1339.502817,1348.80147,0.314560846,-20,95,No,n,No,45.80924,West,-5,104
2017-03-05,LAL,1338.16588,1348.352265,0.546442418,1329.617173,1339.502817,0.534076347,-8,97,No,n,Yes,-247.471896,West,-20,95
2017-12-02,LAL,1407.180373,1411.04079,0.174350655,1394.221621,1399.044793,0.211828853,-15,100,No,n,No,-70.498988,West,-8,97
2017-12-03,LAL,1401.173448,1407.180373,0.198474529,1385.172903,1394.221621,0.282789809,-23,95,No,n,No,-59.418513,West,-15,100
2017-12-07,LAL,1411.519021,1401.173448,0.230064692,1394.659924,1385.172903,0.269252733,3,107,Yes,n,Yes,-386.85033,West,-23,95
2017-12-09,LAL,1427.676624,1411.519021,0.335845835,1412.253006,1394.659924,0.296868299,11,110,Yes,n,Yes,-158.420775,West,3,107
2017-12-12,LAL,1423.617882,1427.676624,0.348734931,1408.754972,1412.253006,0.307714888,-4,109,No,n,Yes,-162.892734,West,11,110
2017-12-14,LAL,1421.317216,1423.617882,0.14705069,1406.708512,1408.754972,0.132563921,-9,112,No,n,Yes,-168.845726,West,-4,109
2017-12-18,LAL,1419.99654,1421.317216,0.167162919,1405.324968,1406.708512,0.174139393,-2,114,No,n,No,-56.117965,West,-9,112
2017-12-20,LAL,1441.36026,1419.99654,0.082093633,1425.864102,1405.324968,0.092778638,6,122,Yes,n,Yes,-233.192619,West,-2,114
2017-12-22,LAL,1440.484935,1441.36026,0.070653077,1425.019655,1425.864102,0.068403203,-7,106,No,n,Yes,4.91338,West,6,122
2017-12-23,LAL,1434.104483,1440.484935,0.553577963,1418.919966,1425.019655,0.53492164,-3,92,No,n,Yes,-131.895517,West,-7,106
2017-12-25,LAL,1421.888524,1434.104483,0.432695779,1404.762356,1418.919966,0.486819894,-17,104,No,n,No,-125.656226,West,-3,92
2017-12-27,LAL,1403.96734,1421.888524,0.738734798,1389.794958,1404.762356,0.656312389,-10,99,No,n,Yes,-74.397891,West,-17,104
2017-12-29,LAL,1390.529333,1403.96734,0.499259986,1377.066584,1389.794958,0.47838422,-15,106,No,n,Yes,-412.391039,West,-10,99
2017-12-31,LAL,1389.239474,1390.529333,0.107888112,1375.675803,1377.066584,0.115384571,-6,142,No,n,No,25.884206,West,-15,106
2018-02-02,LAL,1419.179253,1411.795384,0.383274665,1416.886273,1409.197119,0.365167191,3,102,Yes,n,Yes,-188.352853,West,-6,142
2018-02-04,LAL,1433.207727,1419.179253,0.153769227,1429.889995,1416.886273,0.184381204,4,108,Yes,n,Yes,-199.50501,West,3,102
2018-02-06,LAL,1440.226787,1433.207727,0.744923781,1436.507734,1429.889995,0.757543367,19,112,Yes,n,Yes,-136.833273,West,4,108
2018-02-08,LAL,1465.658135,1440.226787,0.381350322,1459.91858,1436.507734,0.417654278,25,106,Yes,n,Yes,-37.975982,West,19,112
2018-02-10,LAL,1458.821046,1465.658135,0.423718822,1453.455947,1459.91858,0.404697592,-7,123,No,n,Yes,-146.106378,West,25,106
2018-02-14,LAL,1449.98529,1458.821046,0.284620055,1444.975938,1453.455947,0.274800873,-22,117,No,n,No,-33.286616,West,-7,123
2018-02-15,LAL,1447.613854,1449.98529,0.160609363,1441.58941,1444.975938,0.219392678,-8,111,No,n,No,35.441567,West,-22,117
2018-02-23,LAL,1458.153179,1447.613854,0.669522657,1452.159911,1441.58941,0.668700805,22,124,Yes,n,Yes,79.393964,West,-8,111
2018-02-24,LAL,1465.768182,1458.153179,0.468458985,1459.127181,1452.159911,0.503906016,5,113,Yes,n,Yes,-208.103772,West,22,124
2018-02-26,LAL,1481.485433,1465.768182,0.502248818,1475.719739,1459.127181,0.480791451,19,123,Yes,n,Yes,56.669968,West,5,113
2018-03-01,LAL,1503.634117,1481.485433,0.339937975,1499.034599,1475.719739,0.316496667,18,131,Yes,n,Yes,20.835518,West,19,123
2018-03-03,LAL,1514.051468,1503.634117,0.282881612,1509.483572,1499.034599,0.281492217,4,116,Yes,n,Yes,63.908275,West,18,131
2018-03-05,LAL,1506.633395,1514.051468,0.520916478,1501.866274,1509.483572,0.531664059,-5,103,No,n,Yes,-200.826349,West,4,116
2018-03-07,LAL,1508.074436,1506.633395,0.789054994,1503.255356,1501.866274,0.795696816,1,108,Yes,n,No,34.666747,West,-5,103
2018-03-09,LAL,1503.451054,1508.074436,0.270272404,1497.834015,1503.255356,0.309530149,-9,116,No,n,Yes,-15.937669,West,1,108
2018-03-11,LAL,1513.397923,1503.451054,0.593071504,1507.684787,1497.834015,0.596291823,14,127,Yes,n,Yes,-283.581152,West,-9,116
2018-03-13,LAL,1520.840694,1513.397923,0.596840697,1515.539812,1507.684787,0.578707044,9,112,Yes,n,No,12.123609,West,14,127
2018-03-14,LAL,1518.139551,1520.840694,0.151959216,1512.243988,1515.539812,0.181045909,-11,106,No,n,Yes,-148.354166,West,9,112
2018-03-16,LAL,1512.229032,1518.139551,0.662583581,1506.499994,1512.243988,0.649598995,-1,91,No,n,No,99.314743,West,-11,106
2018-03-19,LAL,1506.04292,1512.229032,0.327800609,1500.613794,1506.499994,0.314342042,-10,100,No,n,No,227.03881,West,-1,91
2018-03-22,LAL,1502.482322,1506.04292,0.346518765,1497.72137,1500.613794,0.290745195,-3,125,No,n,No,5.12963,West,-10,100
2018-03-24,LAL,1507.6116,1502.482322,0.665924361,1503.207231,1497.72137,0.646585027,7,100,Yes,n,Yes,54.178566,West,-3,125
2018-03-26,LAL,1501.309672,1507.6116,0.424677068,1496.961941,1503.207231,0.421573793,-6,106,No,n,No,-23.731648,West,7,100
2018-03-28,LAL,1505.117671,1501.309672,0.783701116,1501.574653,1496.961941,0.744690859,10,103,Yes,n,Yes,-73.699646,West,-6,106
2018-03-30,LAL,1497.748818,1505.117671,0.681780212,1495.182836,1501.574653,0.61742651,-2,122,No,n,Yes,73.32823,West,10,103
2018-04-01,LAL,1488.359171,1497.748818,0.863610832,1486.667656,1495.182836,0.82567912,-1,83,No,n,No,-173.669832,West,-2,122
2018-04-03,LAL,1486.2663,1488.359171,0.153854696,1484.365737,1486.667656,0.167322092,-7,110,No,n,No,-198.74275,West,-1,83
2018-04-04,LAL,1497.352692,1486.2663,0.473670843,1495.100375,1484.365737,0.486636552,10,122,Yes,n,Yes,-35.794517,West,-7,110
2018-04-06,LAL,1476.528332,1497.352692,0.649788504,1476.364806,1495.100375,0.602561695,-17,96,No,n,No,-186.848422,West,10,122
